,url,name,year,en_name,poster_url,rating,world_fees,budget,country,genre,director,main_actors,lentgh
2049,https://www.kinonews.ru/movie_4177/prime,Мой лучший любовник,2005,Prime,https://www.kinonews.ru/movie_4177/prime,7.36,$66 754 957,$22 000 000,['США'],"['драма', 'комедия', 'мелодрама']",Бен Янгер,"['Ума Турман', 'Мэрил Стрип']",105 мин
2050,https://www.kinonews.ru/movie_11230/dan-in-real-life,Влюбиться в невесту брата,2007,Dan in Real Life,https://www.kinonews.ru/movie_11230/dan-in-real-life,7.14,$66 695 270,$25 000 000,['США'],"['драма', 'комедия', 'мелодрама']",Питер Хеджес,"['Эми Райан', 'Дейн Кук']",
2051,https://www.kinonews.ru/movie_422/dragnet,Сети зла,1987,Dragnet,https://www.kinonews.ru/movie_422/dragnet,5.0,$66 673 516,0,['США'],"['комедия', 'криминал']",Том Манкевич,"['Том Хэнкс', 'Кристофер Пламмер']",106 мин
2052,https://www.kinonews.ru/movie_3728/thirteen-days,Тринадцать дней,2000,Thirteen Days,https://www.kinonews.ru/movie_3728/thirteen-days,7.25,$66 579 890,$80 000 000,['США'],"['драма', 'исторический', 'триллер']",Роджер Дональдсон,"['Кевин Костнер', 'Стефани Романов']",
2053,https://www.kinonews.ru/movie_1892/take-the-lead,Держи ритм,2006,Take the Lead,https://www.kinonews.ru/movie_1892/take-the-lead,7.63,$66 500 090,$30 000 000,['США'],"['драма', 'музыка']",Лиз Фридлендер,"['Антонио Бандерас', 'Элфри Вудард']",118 мин
2054,https://www.kinonews.ru/movie_13448/the-cabin-in-the-woods,Хижина в лесу,2012,The Cabin in the Woods,https://www.kinonews.ru/movie_13448/the-cabin-in-the-woods,7.53,$66 486 080,$30 000 000,['США'],"['триллер', 'ужасы']",Дрю Годдард,"['Кристен Коннолли', 'Крис Хемсворт']",95 мин
2055,https://www.kinonews.ru/movie_31270/not-another-teen-movie,Недетское кино,2001,Not Another Teen Movie,https://www.kinonews.ru/movie_31270/not-another-teen-movie,5.56,$66 468 332,$15 000 000,['США'],['комедия'],Джоел Галлен,"['Рэнди Куэйд', 'Крис Эванс']",
2056,https://www.kinonews.ru/movie_5762/se-jie,Вожделение,2007,"Lust, Caution",https://www.kinonews.ru/movie_5762/se-jie,7.71,$66 135 374,$15 000 000,"['США', 'Тайвань', 'Гонконг', 'Китай']","['военный', 'драма', 'мелодрама', 'триллер', 'эротика']",Энг Ли,"['Тони Люн Чу Вай', 'Тан Вэй']",
2057,https://www.kinonews.ru/movie_535/august-rush,Август Раш,2007,August Rush,https://www.kinonews.ru/movie_535/august-rush,8.15,$66 122 026,$30 000 000,['США'],"['драма', 'мелодрама', 'музыка']",Керстен Шеридан,"['Фредди Хаймор', 'Терренс Ховард']",114 мин
2058,https://www.kinonews.ru/movie_1232/bad-company,Плохая компания,2002,Bad Company,https://www.kinonews.ru/movie_1232/bad-company,6.15,$65 977 295,$70 000 000,"['США', 'Чехия']","['боевик', 'комедия', 'приключения', 'триллер']",Джоэл Шумахер,"['Энтони Хопкинс', 'Крис Рок']",116 мин
2059,https://www.kinonews.ru/movie_27547/barbershop-2-back-in-business,Парикмахерская 2: Снова в деле,2004,Barbershop 2: Back in Business,https://www.kinonews.ru/movie_27547/barbershop-2-back-in-business,0.0,$65 971 313,$30 000 000,['США'],"['драма', 'комедия']",Кевин Родни Салливан,"['Куин Латифа', 'Айс Кьюб']",
2060,https://www.kinonews.ru/movie_13975/flags-of-our-fathers,Флаги наших отцов,2006,Flags of Our Fathers,https://www.kinonews.ru/movie_13975/flags-of-our-fathers,7.27,$65 900 249,$90 000 000,['США'],"['боевик', 'военный', 'драма', 'исторический']",Клинт Иствуд,"['Райан Филипп', 'Джесси Брэдфорд']",
2061,https://www.kinonews.ru/movie_2004/scarface,Лицо со шрамом,1983,Scarface,https://www.kinonews.ru/movie_2004/scarface,8.5,$65 884 703,$25 000 000,['США'],"['боевик', 'драма', 'криминал']",Брайан Де Пальма,"['Аль Пачино', 'Стивен Бауэр']",170 мин
2062,https://www.kinonews.ru/movie_10774/in-the-name-of-the-father,Во имя отца,1993,In the Name of the Father,https://www.kinonews.ru/movie_10774/in-the-name-of-the-father,8.0,$65 796 862,0,"['Великобритания', 'Ирландия']","['биографический', 'драма']",Джим Шеридан,"['Дэниел Дей-Льюис', 'Том Уилкинсон']",
2063,https://www.kinonews.ru/movie_1201/stuck-on-you,Застрял в тебе,2003,Stuck on You,https://www.kinonews.ru/movie_1201/stuck-on-you,6.75,$65 784 503,$55 000 000,['США'],['комедия'],"Бобби Фаррелли, Питер Фаррелли","['Мэтт Дэймон', 'Ева Мендес']",
2064,https://www.kinonews.ru/movie_2256/sweet-november,Сладкий ноябрь,2001,Sweet November,https://www.kinonews.ru/movie_2256/sweet-november,8.12,$65 754 228,$40 000 000,['США'],"['драма', 'комедия', 'мелодрама']",Пэт О`Коннор,"['Киану Ривз', 'Шарлиз Терон']",119 мин
2065,https://www.kinonews.ru/movie_504/k-19-the-widowmaker,К-19,2002,K-19: The Widowmaker,https://www.kinonews.ru/movie_504/k-19-the-widowmaker,8.22,$65 716 126,$100 000 000,"['США', 'Германия', 'Канада', 'Великобритания']","['драма', 'исторический', 'триллер']",Кэтрин Бигилоу,"['Лиам Нисон', 'Сэм Спруэлл']",138 мин
2066,https://www.kinonews.ru/movie_1048/16-blocks,16 кварталов,2006,16 Blocks,https://www.kinonews.ru/movie_1048/16-blocks,7.47,$65 664 721,$52 000 000,['США'],"['боевик', 'драма', 'криминал', 'триллер']",Ричард Доннер,"['Брюс Уиллис', 'Мос Деф']",
2067,https://www.kinonews.ru/movie_2243/street-kings,Короли улиц,2008,Street Kings,https://www.kinonews.ru/movie_2243/street-kings,7.65,$65 572 887,$20 000 000,['США'],"['драма', 'криминал', 'триллер']",Дэвид Эйер,"['Киану Ривз', 'Хью Лори']",109 мин
2068,https://www.kinonews.ru/movie_2412/taxi-3,Такси 3,2003,Taxi 3,https://www.kinonews.ru/movie_2412/taxi-3,7.64,$65 497 208,$1 300 000,['Франция'],"['боевик', 'комедия', 'криминал']",Жерар Кравчик,"['Сами Насери', 'Фредерик Дифенталь']",84 мин
2069,https://www.kinonews.ru/movie_171/taking-lives,Забирая жизни,2004,Taking Lives,https://www.kinonews.ru/movie_171/taking-lives,7.86,$65 470 529,$45 000 000,"['США', 'Канада', 'Австралия']","['детектив', 'драма', 'криминал', 'триллер', 'ужасы']",Ди Джей Карузо,"['Анджелина Джоли', 'Этан Хоук']",103 мин
2070,https://www.kinonews.ru/movie_36766/priest,Пастырь,2011,Priest,https://www.kinonews.ru/movie_36766/priest,7.1,$65 360 595,$60 000 000,['США'],"['боевик', 'триллер', 'ужасы', 'фантастика']","Скотт Стюарт, Скотт Чарльз Стюарт","['Пол Беттани', 'Кэм Жиганде']",
2071,https://www.kinonews.ru/movie_84772/tinker-tailor-soldier-spy,"Шпион, выйди вон!",2011,Tinker Tailor Soldier Spy,https://www.kinonews.ru/movie_84772/tinker-tailor-soldier-spy,7.32,$65 293 310,$32 000 000,"['Германия', 'Франция', 'Великобритания']","['детектив', 'триллер']",Томас Альфредсон,"['Марк Стронг', 'Джон Херт']",122 мин
2072,https://www.kinonews.ru/movie_12421/underdog,Суперпес,2007,Underdog,https://www.kinonews.ru/movie_12421/underdog,7.5,$65 270 477,0,['США'],"['боевик', 'комедия', 'приключения', 'семейный', 'фантастика']",Фредерик Ду Чау,"['Эми Адамс', 'Джеймс Белуши']",
2073,https://www.kinonews.ru/movie_3605/the-muppet-movie,Фильм Маппетов,1979,The Muppet Movie,https://www.kinonews.ru/movie_3605/the-muppet-movie,0.0,$65 200 000,0,"['США', 'Великобритания']","['комедия', 'мюзикл', 'приключения', 'семейный']",Джеймс Фроули,"['Тим Бертон', 'Стив Мартин']",
2074,https://www.kinonews.ru/movie_277749/andhadhun,Стреляйте в пианиста,2018,Andhadhun,https://www.kinonews.ru/movie_277749/andhadhun,0.0,$65 193 049,$4 500 000,['Индия'],"['комедия', 'криминал', 'мелодрама', 'триллер']",Шрирам Рагхаван,"['Аюшманн Кхурана', 'Табу']",139 мин
2075,https://www.kinonews.ru/movie_4025/taxi-4,Такси 4,2007,Taxi 4,https://www.kinonews.ru/movie_4025/taxi-4,7.15,$65 125 001,0,['Франция'],"['боевик', 'комедия', 'криминал']",Жерар Кравчик,"['Сами Насери', 'Фредерик Дифенталь']",91 мин
2076,https://www.kinonews.ru/movie_24595/*batteries-not-included,Батарейки в комплект не входят,1987,*batteries not included,https://www.kinonews.ru/movie_24595/*batteries-not-included,8.07,$65 088 797,0,['США'],"['комедия', 'семейный', 'фантастика', 'фэнтези']",Мэттью Роббинс,"['Хьюм Кронин', 'Джессика Тэнди']",106 мин
2077,https://www.kinonews.ru/movie_5135/k-pax,Планета Ка-Пэкс,2001,K-PAX,https://www.kinonews.ru/movie_5135/k-pax,8.09,$65 001 485,$68 000 000,"['США', 'Германия']","['драма', 'фантастика']",Иэн Софтли,"['Кевин Спейси', 'Джефф Бриджес']",120 мин
2078,https://www.kinonews.ru/movie_21837/the-benchwarmers,Скамейка запасных,2006,The Benchwarmers,https://www.kinonews.ru/movie_21837/the-benchwarmers,7.0,$64 957 291,$33 000 000,['США'],"['комедия', 'приключения', 'семейный', 'спорт']",Дэннис Дуган,"['Роб Шнайдер', 'Дэвид Спейд']",
2079,https://www.kinonews.ru/movie_1517/staying-alive,Остаться в живых,1983,Staying Alive,https://www.kinonews.ru/movie_1517/staying-alive,7.33,$64 892 670,0,['США'],"['драма', 'музыка']",Сильвестр Сталлоне,"['Джон Траволта', 'Сильвестр Сталлоне']",
2080,https://www.kinonews.ru/movie_4155/the-bank-job,Ограбление на Бейкер-Стрит,2008,The Bank Job,https://www.kinonews.ru/movie_4155/the-bank-job,7.75,$64 822 796,$40 000 000,"['США', 'Великобритания']","['боевик', 'драма', 'криминал', 'триллер']",Роджер Дональдсон,"['Джейсон Стэтхэм', 'Бронсон Уэбб']",
2081,https://www.kinonews.ru/movie_270822/happy-death-day-2u,Счастливого нового дня смерти,2019,Happy Death Day 2U,https://www.kinonews.ru/movie_270822/happy-death-day-2u,6.74,$64 503 067,$9 000 000,['США'],"['детектив', 'триллер', 'ужасы']",Кристофер Лэндон,"['Джессика Рот', 'Израэль Бруссар']",100 мин
2082,https://www.kinonews.ru/movie_186657/monster-trucks,Монстр-траки,2016,Monster Trucks,https://www.kinonews.ru/movie_186657/monster-trucks,5.77,$64 493 915,$125 000 000,['США'],"['боевик', 'детский', 'приключения', 'семейный', 'фантастика']",Крис Уэдж,"['Лукас Тилл', 'Джейн Леви']",104 мин
2083,https://www.kinonews.ru/movie_2053/kiss-of-the-dragon,Поцелуй дракона,2001,Kiss of the Dragon,https://www.kinonews.ru/movie_2053/kiss-of-the-dragon,8.27,$64 437 847,$25 000 000,"['США', 'Франция']","['боевик', 'драма', 'криминал', 'триллер']",Крис Наон,"['Джет Ли', 'Бриджит Фонда']",
2084,https://www.kinonews.ru/movie_23883/miracle,Чудо,2004,Miracle,https://www.kinonews.ru/movie_23883/miracle,7.67,$64 429 010,0,['США'],"['драма', 'исторический', 'семейный', 'спорт']",Гэвин О`Коннор,"['Курт Рассел', 'Патриция Кларксон']",
2085,https://www.kinonews.ru/movie_7824/sudden-death,Внезапная смерть,1995,Sudden Death,https://www.kinonews.ru/movie_7824/sudden-death,6.0,$64 350 171,$35 000 000,['США'],"['боевик', 'драма', 'триллер']",Питер Хайамс,"['Жан-Клод Ван Дамм', 'Одра Линдли']",
2086,https://www.kinonews.ru/movie_1331/wag-the-dog,Плутовство,1997,Wag the Dog,https://www.kinonews.ru/movie_1331/wag-the-dog,8.31,$64 256 513,$15 000 000,['США'],"['драма', 'комедия']",Барри Левинсон,"['Дастин Хоффман', 'Роберт Де Ниро']",97 мин
